Athlete_ID,NOC
26780,Norway
26781,Norway
26782,Norway
26783,Norway
26784,Norway
26785,Norway
26786,Norway
26787,Norway
26788,Norway
26789,Norway
26790,Great Britain Norway
26791,Norway
26792,Norway
26793,Norway
26794,Norway
26795,Norway
26796,Norway
26797,Norway
26798,Norway
26799,Norway
26800,Norway
26801,Norway
26802,Norway
26803,Norway
26804,Norway
26805,Norway
26806,Norway
26807,Norway
26808,Norway
26809,Norway
26810,Norway
26811,Norway
26812,Norway
26813,Norway
26814,Norway
26815,Norway
26816,Norway
26817,Norway
26818,Norway
26819,Norway
26820,Norway
26821,Norway
26822,Norway
26823,Norway
26824,Norway
26825,Norway
26826,Norway
26827,Norway
26828,Norway
26829,Norway
26830,Norway
26831,Norway
26832,Norway
26833,Norway
26834,Norway
26835,Norway
26836,Norway
26837,Norway
26838,Norway
26839,Norway
26840,Norway
26841,Norway
26842,Norway
26843,Norway
26844,Norway
26845,Norway
26846,Norway
26847,Norway
26848,Norway
26849,Norway
26850,Norway
26851,Norway
26852,Norway
26853,Norway
26854,Norway
26855,Norway
26856,Norway
26857,Norway
26858,Norway
26859,Norway
26860,Norway
26861,Paraguay
26862,Paraguay
26863,Paraguay
26864,Paraguay
26865,Paraguay
26866,Paraguay
26867,Paraguay
26868,Paraguay
26869,Paraguay
26870,Paraguay
26871,Paraguay
26872,Paraguay
26873,Paraguay
26874,Paraguay
26875,Paraguay
26876,Paraguay
26877,Peru
26878,Peru
26879,Peru
26880,Peru
26881,Peru
26882,Peru
26883,Peru
26884,Peru
26885,Peru
26886,Peru
26887,Peru
26888,Peru
26889,Peru
26890,Peru
26891,Peru
26892,Peru
26893,Peru
26894,Peru
26895,Peru
26896,Peru
26897,Peru
26898,Peru
26899,Peru
26900,Peru
26901,Peru
26902,Peru
26903,Peru
26904,Peru
26905,Peru
26906,Peru
26907,Peru
26908,Poland
26909,Poland
26910,Poland
26911,Poland
26912,Poland
26913,Poland
26914,Poland
26915,Poland
26916,Poland
26917,Poland
26918,Poland
26919,Poland
26920,Poland
26921,Poland
26922,Poland
26923,Poland
26924,Poland
26925,Poland
26926,Poland
26927,Poland
26928,Poland
26929,Poland
26930,Poland
26931,Poland
26932,Poland
26933,Poland
26934,Poland
26935,Poland
26936,Poland
26937,Poland
26938,Poland
26939,Poland
26940,Poland
26941,Poland
26942,Poland Tunisia
26943,Poland
26944,Poland
26945,Poland
26946,Poland
26947,Poland
26948,Poland
26949,Poland
26950,Poland
26951,Poland
26952,Poland
26953,Poland
26954,Poland
26955,Poland
26956,Poland
26957,Poland
26958,Poland
26959,Poland
26960,Poland
26961,Poland
26962,Poland
26963,Poland
26964,Poland
26965,Poland
26966,Poland
26967,Poland
26968,Poland
26969,Poland
26970,Poland
26971,Poland
26972,Poland
26973,Poland
26974,Poland
26975,Poland
26976,Poland
26977,Poland
26978,Poland
26979,Poland
26980,Poland
26981,Poland
26982,Poland
26983,Poland
26984,Poland
26985,Poland
26986,Poland
26987,Poland
26988,Poland
26989,Poland
26990,Poland
26991,Poland
26992,Poland
26993,Poland
26994,Poland
26995,Poland
26996,Poland
26997,Poland
26998,Poland
26999,Poland
27000,Poland
27001,Poland
27002,Poland
27003,Poland
27004,Poland
27005,Portugal
27006,Portugal
27007,Portugal
27008,Portugal
27009,Portugal
27010,Portugal
27011,Portugal
27012,Portugal
27013,Portugal
27014,Portugal
27015,Portugal
27016,Portugal
27017,Portugal
27018,Portugal
27019,Portugal
27020,Portugal
27021,Portugal
27022,Portugal
27023,Portugal
27024,Portugal
27025,Portugal
27026,Portugal
27027,Portugal
27028,Portugal
27029,Portugal
27030,Portugal
27031,Portugal
27032,Portugal
27033,Portugal
27034,Portugal
27035,Democratic People's Republic of Korea
27036,Democratic People's Republic of Korea
27037,Democratic People's Republic of Korea
27038,Democratic People's Republic of Korea
27039,Democratic People's Republic of Korea
27040,Democratic People's Republic of Korea
27041,Democratic People's Republic of Korea
27042,Democratic People's Republic of Korea
27043,Democratic People's Republic of Korea
27044,Democratic People's Republic of Korea
27045,Democratic People's Republic of Korea
27046,Democratic People's Republic of Korea
27047,Democratic People's Republic of Korea
27048,Democratic People's Republic of Korea
27049,Democratic People's Republic of Korea
27050,Qatar
27051,Qatar
27052,Qatar
27053,Qatar
27054,Qatar
27055,Qatar
27056,Qatar
27057,Qatar
27058,Qatar
27059,Qatar
27060,Qatar
27061,Qatar
27062,Qatar
27063,Qatar
27064,Qatar
27065,Qatar
27066,Qatar
27067,Qatar
27068,Qatar
27069,Qatar
27070,Qatar
27071,Qatar
27072,Qatar
27073,Qatar
27074,Qatar
27075,Qatar
27076,Qatar
27077,Qatar
27078,Qatar
27079,Qatar
27080,Romania
27081,Romania
27082,Romania
27083,Romania
27084,Romania
27085,Romania
27086,Romania
27087,Romania
27088,Romania
27089,Romania
27090,Romania
27091,Romania
27092,Romania
27093,Romania
27094,Romania
27095,Romania
27096,Romania
27097,Romania
27098,Romania
27099,Romania
27100,Romania
27101,Romania
27102,Romania
27103,Romania
27104,Romania
27105,Romania
27106,Romania
27107,Romania
27108,Romania
27109,Romania
27110,Romania
27111,Romania
27112,Romania
27113,Romania
27114,Romania
27115,Romania
27116,Romania
27117,Romania
27118,Romania
27119,Romania
27120,Russian Federation
27121,Russian Federation
27122,Russian Federation
27123,Russian Federation
27124,Russian Federation
27125,Russian Federation
27126,Russian Federation
27127,Russian Federation
27128,Russian Federation
27129,Russian Federation
27132,Russian Federation
27133,Russian Federation
27134,Russian Federation
27135,Sudan
27136,Sudan
27137,Sudan
27138,Sudan
27139,Sudan
27140,Sudan
27141,Sudan
27142,Sudan
27143,Sudan
27144,Sudan
27145,Sudan
27146,Sudan
27147,Sudan
27148,Sudan
27149,Switzerland
27150,Switzerland
27151,Switzerland
27152,Switzerland
27153,Switzerland
27154,Switzerland
27155,Switzerland
27156,Switzerland
27157,Switzerland
27158,Switzerland
27159,Switzerland
27160,Switzerland
27161,Switzerland
27162,Switzerland
27163,Switzerland
27164,Switzerland
27165,Switzerland
27166,Switzerland
27167,Switzerland
27168,Switzerland
27169,Switzerland
27170,Switzerland
27171,Sweden
27172,Sweden
27173,Sweden
27174,Sweden
27175,Sweden
27176,Sweden
27177,Sweden
27178,Sweden
27179,Sweden
27180,Sweden
27181,Sweden
27182,Sweden
27183,Brazil Sweden United States
27184,Sweden
27185,Sweden
27186,Sweden
27187,Sweden
27188,Sweden
27189,Sweden
27190,Sweden
27191,Sweden
27192,Sweden
27193,Sweden
27194,Sweden
27195,Sweden
27196,Sweden
27197,Sweden
27198,Sweden
27199,Sweden
27200,Sweden
27201,Sweden
27203,Sweden
27204,Sweden
27205,Sweden
27206,Sweden
27207,Sweden
27208,Sweden
27209,Sweden
27210,Sweden
27211,Sweden
27212,Sweden
27213,Sweden
27214,Sweden
27215,Sweden
27216,Sweden
27217,Sweden
27218,Sweden
27219,Sweden
27220,Sweden
27221,Sweden
27222,Sweden
27223,Sweden
27224,Sweden
27225,Sweden
27226,Sweden
27227,Sweden
27228,Sweden
27229,Sweden
27230,Sweden
27231,Sweden
27232,Sweden
27233,Sweden
27234,Sweden
27235,Sweden
27236,Sweden
27237,Sweden
27238,Sweden
27239,Sweden
27240,Sweden
27241,Sweden
27242,Sweden
27243,Sweden
27244,Sweden
27245,Sweden
27246,Sweden
27247,Sweden
27248,Sweden
27249,Sweden
27250,Sweden
27251,Sweden
27252,Sweden
27253,Sweden
27254,Sweden
27255,Sweden
27256,Sweden
27257,Sweden
27258,Sweden
27259,Sweden
27260,Sweden
27261,Sweden
27262,Sweden
27263,Sweden
27264,Sweden
27265,Sweden
27266,Sweden
27267,Sweden
27268,Sweden
27269,Sweden
27270,Sweden
27271,Sweden
27272,Sweden
27273,Sweden
27274,Sweden
27275,Sweden
27276,Sweden
27277,Sweden
27278,Sweden
27279,Sweden
27280,Sweden
27281,Sweden
27282,Sweden
27283,Sweden
27284,Sweden
27285,Sweden
27286,Sweden
27287,Sweden
27288,Sweden
27289,Sweden
27290,Sweden
27291,Sweden
27292,Sweden
27293,Sweden
27294,Sweden
27295,Sweden
27296,Sweden
27297,Sweden
27298,Sweden
27299,Sweden
27300,Sweden
27301,Sweden
27302,Sweden
27303,Sweden
27304,Sweden
27305,Sweden
27306,Syrian Arab Republic
27307,Syrian Arab Republic
27308,Syrian Arab Republic
27309,Syrian Arab Republic
27310,Syrian Arab Republic
27311,Syrian Arab Republic
27312,Syrian Arab Republic
27313,Syrian Arab Republic
27314,Syrian Arab Republic
27315,Syrian Arab Republic
27316,Syrian Arab Republic
27317,Syrian Arab Republic
27318,Syrian Arab Republic
27319,Syrian Arab Republic
27320,Syrian Arab Republic
27321,Czechoslovakia
27322,Czechoslovakia
27323,Czechoslovakia
27324,Czechoslovakia
27325,Czechoslovakia
27326,Czechoslovakia
27327,Czechoslovakia
27328,Czechoslovakia
27329,Czechoslovakia
27330,Czechoslovakia
27331,Czechoslovakia
27332,Czechoslovakia
27333,Czechoslovakia
27334,Czechoslovakia
27335,Czechoslovakia
27336,Czechoslovakia
27337,Czechoslovakia
27338,Czechoslovakia
27339,Czechoslovakia
27340,Czechoslovakia
27341,Czechoslovakia
27342,Czechoslovakia
27343,Czechoslovakia
27344,Czechoslovakia
27345,Czechoslovakia
27346,Czechoslovakia
27347,Czechoslovakia
27348,Czechoslovakia
27349,Czechoslovakia
27350,Czechoslovakia
27351,Czechoslovakia
27352,Czechoslovakia
27353,Czechoslovakia
27354,Czechoslovakia
27355,Czechoslovakia
27356,Czechoslovakia
27357,Czechoslovakia
27358,Czechoslovakia
27359,Czechoslovakia
27360,Czechoslovakia
27361,Czechoslovakia
27362,Czechoslovakia
27363,Czechoslovakia
27364,Czechoslovakia
27365,Czechoslovakia
27366,Czechoslovakia
27367,Thailand
27368,Czechoslovakia
27369,Czechoslovakia
27370,Czechoslovakia
27371,Czechoslovakia
27372,Czechoslovakia
27373,Czechoslovakia
27374,Czechoslovakia
27375,Czechoslovakia
27376,Czechoslovakia
27377,Czechoslovakia
27378,Czechoslovakia
27379,Czechoslovakia
27380,Czechoslovakia
27381,Czechoslovakia
27382,Czechoslovakia
27383,Czechoslovakia
27384,Czechoslovakia
27385,Czechoslovakia
27386,Czechoslovakia
27387,Czechoslovakia
27388,Czechoslovakia
27389,Czechoslovakia
27390,Czechoslovakia
27391,Czechoslovakia
27392,Czechoslovakia
27393,Czechoslovakia
27394,Czechoslovakia
27395,Czechoslovakia
27396,Czechoslovakia
27397,Czechoslovakia
27398,Czechoslovakia
27399,Czechoslovakia
27400,Thailand
27401,Thailand
27402,Thailand
27403,Thailand
27404,Thailand
27405,Thailand
27406,Thailand
27407,Thailand
27408,Thailand
27409,Thailand
27410,Thailand
27411,Thailand
27412,Thailand
27413,Thailand
27414,Thailand
27415,Thailand
27416,Thailand
27417,Thailand
27418,Thailand
27419,Thailand
27420,Thailand
27421,Thailand
27422,Thailand
27423,Thailand
27424,Thailand
27425,Thailand
27426,Thailand
27427,Chinese Taipei
27428,Chinese Taipei
27429,Chinese Taipei
27430,Chinese Taipei
27431,Chinese Taipei
27432,Chinese Taipei
27433,Chinese Taipei
27434,Chinese Taipei
27435,Chinese Taipei
27436,Chinese Taipei
27437,Chinese Taipei
27438,Chinese Taipei
27439,Chinese Taipei
27440,Tunisia
27442,Tunisia
27443,Tunisia
27444,Tunisia
27445,Tunisia
27446,Tunisia
27447,Tunisia
27448,Tunisia
27449,Tunisia
27450,Tunisia
27451,Tunisia
27452,Tunisia
27453,Tunisia
27454,Tunisia
27455,Tunisia
27456,Tunisia
27457,Tunisia
27458,Tunisia
27459,Tunisia
27460,Tunisia
27461,Tunisia
27462,Tunisia
27463,Tunisia
27464,Tunisia
27465,Tunisia
27466,Tunisia
27467,Tunisia
27468,Tunisia
27469,Tunisia
27470,Tunisia
27471,Tunisia
27472,Tunisia
27473,Tunisia
27474,Tunisia
27475,Tunisia
27476,Tunisia
27477,Tunisia
27478,Tunisia
27479,Tunisia
27480,Tunisia
27481,Tunisia
27482,Tunisia
27483,Tunisia
27485,Tunisia
27486,Tunisia
27487,Tunisia
27488,Tunisia
27489,Tunisia
27490,Tunisia
27491,Türkiye
27492,Türkiye
27493,Türkiye
27494,Türkiye
27495,Türkiye
27496,Türkiye
27497,Türkiye
27498,Türkiye
27499,Türkiye
27500,Türkiye
27501,Türkiye
27502,Türkiye
27503,Türkiye
27504,Türkiye
27505,Türkiye
27506,Türkiye
27507,Türkiye
27508,Türkiye
27509,Türkiye
27510,Türkiye
27511,Türkiye
27512,Türkiye
27513,Türkiye
27514,Türkiye
27515,Türkiye
27516,Türkiye
27517,Türkiye
27518,Türkiye
27519,Türkiye
27520,Türkiye
27521,Türkiye
27522,Türkiye
27523,Türkiye
27524,Türkiye
27525,Türkiye
27526,Türkiye
27527,Türkiye
27528,Türkiye
27529,Türkiye
27530,Türkiye
27531,Türkiye
27532,Türkiye
27533,Türkiye
27534,Türkiye
27535,Türkiye
27536,Türkiye
27537,Türkiye
27538,Türkiye
27539,Türkiye
27540,Türkiye
27541,Türkiye
27542,Türkiye
27543,Türkiye
27544,Türkiye
27545,Türkiye
27546,Türkiye
27547,Türkiye
27548,Türkiye
27549,Türkiye
27550,Türkiye
27551,Türkiye
27552,Türkiye
27553,Soviet Union
27554,Soviet Union
27555,Soviet Union
27556,Soviet Union
27557,Soviet Union
27558,Soviet Union
27559,Soviet Union
27560,Soviet Union
27561,Soviet Union
27563,Soviet Union
27564,Soviet Union
27565,Soviet Union
27566,Soviet Union
27567,Soviet Union
27568,Soviet Union
27569,Soviet Union
27570,Soviet Union
27571,Soviet Union
27572,Soviet Union
27573,Soviet Union
27574,Soviet Union
27575,Soviet Union
27576,Soviet Union
27577,Soviet Union
27578,Soviet Union
27579,Soviet Union
27580,Soviet Union
27581,Soviet Union
27582,Soviet Union
27583,Soviet Union
27584,Soviet Union
27585,Soviet Union
27586,Soviet Union
27587,Soviet Union
27588,Soviet Union
27589,Soviet Union
27590,Soviet Union
27591,Soviet Union
27592,Soviet Union
27593,Soviet Union
27594,Soviet Union
27595,Soviet Union
27596,Soviet Union
27597,Soviet Union
27598,Soviet Union
27599,Soviet Union
27600,Soviet Union
27601,Soviet Union
27602,Soviet Union
27603,Soviet Union
27604,Soviet Union
27605,Soviet Union
27606,Soviet Union
27607,Soviet Union
27608,Soviet Union
27609,Soviet Union
27611,Soviet Union
27612,Soviet Union
27613,Soviet Union
27614,Soviet Union
27615,Soviet Union
27616,Soviet Union
27617,Soviet Union
27618,Soviet Union
27619,Soviet Union
27620,Soviet Union
27621,Soviet Union
27622,Soviet Union
27623,Soviet Union
27624,Soviet Union
27625,Soviet Union
27626,Soviet Union
27627,Soviet Union
27628,Soviet Union
27629,Soviet Union
27630,Russian Federation Soviet Union
27631,Soviet Union
27632,Soviet Union
27633,Soviet Union
27634,Soviet Union
27635,Soviet Union
27636,Soviet Union
27637,Soviet Union
27638,Soviet Union
27639,Soviet Union
27640,Soviet Union
27641,Soviet Union
27642,Soviet Union
27643,Soviet Union
27644,Soviet Union
27645,Soviet Union
27646,Soviet Union
27647,Soviet Union
27648,Soviet Union
27649,Uruguay
27650,Uruguay
27651,Uruguay
27652,Uruguay
27653,Uruguay
27654,Uruguay
27655,Uruguay
27656,Uruguay
27657,Uruguay
27658,Uruguay
27659,Uruguay
27660,Uruguay
27661,Uruguay
27662,Uruguay
27663,Uruguay
27664,Uruguay
27665,Uruguay
27666,Uruguay
27667,Uruguay
27668,Uruguay
27670,Uruguay
27671,Uruguay
27672,Uruguay
27673,United States
27674,United States
27675,United States
27676,United States
27677,United States
27678,United States
27679,United States
27680,United States
27681,United States
27682,United States
27683,United States
27684,United States
27685,United States
27686,United States
27687,United States
27688,United States
27689,United States
27690,United States
27691,United States
27692,United States
27693,United States
27694,United States
27695,United States
27696,United States
27697,United States
27698,United States
27699,United States
27700,United States
27701,United States
27702,United States
27703,United States
27704,United States
27705,United States
27706,United States
27707,United States
27708,United States
27709,United States
27710,United States
27711,United States
27712,United States
27713,United States
27714,United States
27715,United States
27716,United States
27717,United States
27718,United States
27719,United States
27720,United States
27721,United States
27722,United States
27723,United States
27724,United States
27725,United States
27726,United States
27727,United States
27728,United States
27729,United States
27730,United States
27731,United States
27732,United States
27733,United States
27734,United States
27735,United States
27736,United States
27737,United States
27738,United States
27739,United States
27740,United States
27741,United States
27742,United States
27743,United States
27744,United States
27745,United States
27746,United States
27747,United States
27748,United States
27749,United States
27750,United States
27751,United States
27752,United States
27753,United States
27754,United States
27755,United States
27756,United States
27757,United States
27758,United States
27759,United States
27760,United States
27761,United States
27762,United States
27763,United States
27764,United States
27765,United States
27766,United States
27767,United States
27768,United States
27769,United States
27770,United States
27771,United States
27772,United States
27773,United States
27774,United States
27775,United States
27776,United States
27777,United States
27778,United States
27779,United States
27780,United States
27781,United States
27782,United States
27783,United States
27784,United States
27785,United States
27786,United States
27787,United States
27788,United States
27789,United States
27790,United States
27791,United States
27792,United States
27793,United States
27794,United States
27795,United States
27796,United States
27797,United States
27798,United States
27799,United States
27800,United States
27801,United States
27802,United States
27803,United States
27804,United States
27805,United States
27806,United States
27807,United States
27808,United States
27809,United States
27810,United States
27811,United States
27812,United States
27813,United States
27814,United States
27815,United States
27816,United States
27817,United States
27818,United States
27819,United States
27820,United States
27821,United States
27822,United States
27823,United States
27824,United States
27825,United States
27826,United States
27827,United States
27828,United States
27829,United States
27830,United States
27831,United States
27832,United States
27833,United States
27834,United States
27835,United States
27836,United States
27837,United States
27838,United States
27839,United States
27840,United States
27841,United States
27842,United States
27843,United States
27844,United States
27845,United States
27846,United States
27847,Venezuela
27848,Venezuela
27849,Venezuela
27850,Venezuela
27851,Venezuela
27852,Venezuela
27853,Venezuela
27854,Venezuela
27855,Venezuela
27856,Venezuela
27857,Venezuela
27858,Venezuela
27859,Venezuela
27860,Venezuela
27861,Venezuela
27862,Venezuela
27863,Yugoslavia
27864,Yugoslavia
27865,Yugoslavia
27866,Yugoslavia
27867,Yugoslavia
27868,Yugoslavia
27869,Yugoslavia
27870,Yugoslavia
27871,Yugoslavia
27874,Yugoslavia
27876,Yugoslavia
27877,Yugoslavia
27878,Yugoslavia
27879,Yugoslavia
27880,Yugoslavia
27881,Yugoslavia
27882,Yugoslavia
27883,Yugoslavia
27884,Yugoslavia
27885,Yugoslavia
27886,Yugoslavia
27887,Yugoslavia
27888,Yugoslavia
27889,Yugoslavia
27890,Serbia Serbia and Montenegro Yugoslavia
27891,Yugoslavia
27892,Yugoslavia
27893,Yugoslavia
27894,Yugoslavia
27895,Yugoslavia
27896,Yugoslavia
27897,Yugoslavia
27898,Yugoslavia
27899,Yugoslavia
27900,Yugoslavia
27901,Yugoslavia
27902,Yugoslavia
27903,Yugoslavia
27904,Yugoslavia
27905,Yugoslavia
27906,Yugoslavia
27907,Yugoslavia
27908,Yugoslavia
27909,Yugoslavia
27910,Yugoslavia
27911,Yugoslavia
27913,Yugoslavia
27914,Yugoslavia
27915,Yugoslavia
27916,Yugoslavia
27917,Yugoslavia
27918,Yugoslavia
27919,Yugoslavia
27920,Yugoslavia
27921,Yugoslavia
27922,Yugoslavia
27923,Yugoslavia
27924,Yugoslavia
27925,Yugoslavia
27926,Yugoslavia
27927,Yugoslavia
